time,dt,,TimeStamp,latitude,GPS Speed,longitude,,OBD Speed,Acc X,Acc Y,Acc Z,Linear X,Linear Y,Linear Z,Gravity X,Gravity Y,Gravity Z,Compass X,Compass Y,Compass Z,Gyro X,Gyro Y-Avg,Gyro Y,Gyro Z,Ori X,Ori Y,Ori Z,OBD1,OBD2,OBD3,OBD4,OBD5
142.826,0.08,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,-0.11671733,10.102334,0.729633,0.2713029,0.30336666,0.72172177,-0.38802025,9.798967,0.007911199,-2.45,7.009,-22.094,0.04520403,0.01750129,-0.03940081,0.007330383,10.221903,-87.731865,-2.267618,352.1,0,0,0,0
142.906,0.09,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,-0.56682724,9.976639,-0.06823475,-0.2182647,0.17619419,-0.054315474,-0.34856254,9.800445,-0.013919274,-2.783,7.009,-21.769,0.003359759,0.02096795,0.008246681,-0.013133603,10.007289,-92.03846,-2.036923,352.1,0,0,0,0
142.996,0.08,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,-0.56682724,9.976639,-0.06823475,-0.2182647,0.17619419,-0.054315474,-0.34856254,9.800445,-0.013919274,-2.783,7.315,-21.461,0.003359759,0.023151793,0.008246681,-0.013133603,10.007289,-92.03846,-2.036923,352.1,0,0,0,0
143.076,0.084,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,0.5781997,10.484808,0.41599256,1.0007827,0.6873245,0.45008856,-0.42258298,9.797483,-0.03409601,-3.083,7.315,-21.461,0.006108652,0.025335637,0.015577064,-0.087659165,11.666105,-92.477585,-2.4697387,352.1,0,0,0,0
143.16,0.086,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,0.5781997,10.484808,0.41599256,1.0007827,0.6873245,0.45008856,-0.42258298,9.797483,-0.03409601,-3.083,7.315,-21.461,0.006108652,0.024801129,0.015577064,-0.087659165,11.666105,-92.477585,-2.4697387,352.1,0,0,0,0
143.246,0.08,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,-0.19033903,10.511144,0.34835634,0.2516066,0.7147341,0.4224563,-0.44194564,9.79641,-0.07409995,-3.083,7.315,-21.461,0.015882496,0.024266622,0.04337143,-0.050701816,12.012137,-92.61867,-2.5830345,352.1,0,0,0,0
143.326,0.11,1.38E+14,1.45E+12,36.898888,16,-76.30296,-34,0,-0.19033903,10.511144,0.34835634,0.2516066,0.7147341,0.4224563,-0.44194564,9.79641,-0.07409995,-3.083,7.315,-21.461,0.015882496,0.023228152,0.04337143,-0.050701816,12.012137,-92.61867,-2.5830345,352.1,0,0,0,0
143.436,0.085,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-1.0660183,7.631518,-0.682946,-0.6109786,-2.1636233,-0.54677236,-0.45503974,9.795141,-0.13617364,-3.083,7.315,-21.461,0.025961773,0.022189681,-0.057421334,-0.038789943,13.1877775,-92.77609,-2.659801,352.1,0,0,0,0
143.521,0.085,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-1.0660183,7.631518,-0.682946,-0.6109786,-2.1636233,-0.54677236,-0.45503974,9.795141,-0.13617364,-3.083,7.315,-21.461,0.025961773,0.029428434,-0.057421334,-0.038789943,13.1877775,-92.77609,-2.659801,352.1,0,0,0,0
143.606,0.08,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.27952304,10.773908,-1.3485341,0.08482072,0.97935295,-1.0255449,-0.36434376,9.794555,-0.3229892,-3.083,7.315,-21.461,0.0842994,0.036667187,0.06688975,0.01038471,11.04456,-92.84601,-2.1303408,352.1,0,0,0,0
143.686,0.095,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.27952304,10.773908,-1.3485341,0.08482072,0.97935295,-1.0255449,-0.36434376,9.794555,-0.3229892,-3.083,7.315,-21.461,0.0842994,0.034468072,0.06688975,0.01038471,11.04456,-92.84601,-2.1303408,352.1,0,0,0,0
143.781,0.085,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.84814596,10.259753,-0.4357447,-0.4962564,0.4673357,-0.041878074,-0.35188955,9.792418,-0.39386663,-2.774,7.315,-21.461,0.03176499,0.032268957,-0.017104227,-0.024740042,11.589971,-93.0873,-2.0580328,352.1,0,0,0,0
143.866,0.08,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.84814596,10.259753,-0.4357447,-0.4962564,0.4673357,-0.041878074,-0.35188955,9.792418,-0.39386663,-2.774,7.315,-21.461,0.03176499,0.032330043,-0.017104227,-0.024740042,11.589971,-93.0873,-2.0580328,352.1,0,0,0,0
143.946,0.09,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.53211135,9.813833,-0.65541273,-0.12885353,0.02264309,-0.28076226,-0.40325782,9.79119,-0.37465048,-2.774,7.003,-21.461,-0.023518313,0.03239113,0.0571159,-0.06658431,11.501808,-93.21765,-2.3584385,352.1,0,0,0,0
144.036,0.09,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.53211135,9.813833,-0.65541273,-0.12885353,0.02264309,-0.28076226,-0.40325782,9.79119,-0.37465048,-2.774,6.266,-21.148,-0.023518313,0.029321532,0.0571159,-0.06658431,11.501808,-93.21765,-2.3584385,352.1,0,0,0,0
144.126,0.08,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.53211135,9.813833,-0.65541273,-0.12885353,0.02264309,-0.28076226,-0.40325782,9.79119,-0.37465048,-2.774,5.949,-21.148,-0.023518313,0.026251934,0.0571159,-0.06658431,11.501808,-93.21765,-2.3584385,352.1,0,0,0,0
144.206,0.09,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.32022446,9.2787285,0.08200141,0.11122829,-0.5121422,0.43281627,-0.43145275,9.790871,-0.35081485,-2.774,5.949,-20.8,-0.01985312,0.024129178,0.03573562,-0.05467244,11.89634,-93.25071,-2.5232115,352.1,0,0,0,0
144.296,0.09,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-0.32022446,9.2787285,0.08200141,0.11122829,-0.5121422,0.43281627,-0.43145275,9.790871,-0.35081485,-2.432,5.949,-20.8,-0.01985312,0.023075435,0.03573562,-0.05467244,11.89634,-93.25071,-2.5232115,352.1,0,0,0,0
144.386,0.17,1.38E+14,1.45E+12,36.899033,16,-76.302986,-34,0,-1.4263457,8.762778,-0.61650693,-0.987406,-1.0273314,-0.25391325,-0.43893972,9.79011,-0.36259368,-2.127,5.949,-20.44,-0.003665192,0.02312125,-0.002443461,-0.03176499,11.402322,-93.32825,-2.567138,352.1,0,0,0,0
144.556,0.08,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.8242039,10.283096,0.57281274,-0.36898392,0.49300766,0.9153607,-0.45521998,9.790089,-0.34254795,-2.127,6.256,-20.44,-0.012217305,0.025076018,0.029932396,-0.043066,10.643523,-93.33032,-2.6622243,350.8,0,0,0,0
144.636,0.085,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.8242039,10.283096,0.57281274,-0.36898392,0.49300766,0.9153607,-0.45521998,9.790089,-0.34254795,-2.127,6.599,-20.44,-0.012217305,0.021135937,0.029932396,-0.043066,10.643523,-93.33032,-2.6622243,350.8,0,0,0,0
144.721,0.095,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.050876785,9.305663,-1.2880806,0.44358227,-0.4808197,-0.8999563,-0.49445906,9.786483,-0.3881243,-2.127,6.599,-20.776,0.00702495,0.017195857,0.051923547,-0.064751714,10.886088,-93.67514,-2.8923922,350.8,0,0,0,0
144.816,0.08,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.050876785,9.305663,-1.2880806,0.44358227,-0.4808197,-0.8999563,-0.49445906,9.786483,-0.3881243,-2.127,6.922,-20.776,0.00702495,0.012156218,0.051923547,-0.064751714,10.886088,-93.67514,-2.8923922,350.8,0,0,0,0
144.896,0.085,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-1.1426327,8.872313,-0.5566519,-0.5918459,-0.90998936,-0.13997397,-0.5507868,9.782302,-0.41667792,-1.773,6.922,-20.776,0.006108652,0.007162395,0.004886922,-0.062308256,10.849982,-94.03834,-3.222603,350.8,0,0,0,0
144.981,0.085,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-1.1426327,8.872313,-0.5566519,-0.5918459,-0.90998936,-0.13997397,-0.5507868,9.782302,-0.41667792,-1.446,6.922,-20.776,0.006108652,0.004520403,0.004886922,-0.062308256,10.849982,-94.03834,-3.222603,350.8,0,0,0,0
145.066,0.09,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-1.6065093,9.451111,-0.021547815,-0.9920752,-0.33169746,0.27767783,-0.6144341,9.782808,-0.29922566,-1.446,6.922,-20.776,-0.07269296,0.004092797,0.022602014,-0.06261369,9.90046,-93.9961,-3.5938864,350.8,0,0,0,0
145.156,0.085,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-1.6065093,9.451111,-0.021547815,-0.9920752,-0.33169746,0.27767783,-0.6144341,9.782808,-0.29922566,-1.11,6.922,-20.776,-0.07269296,0.002779437,0.022602014,-0.06261369,9.90046,-93.9961,-3.5938864,350.8,0,0,0,0
145.241,0.095,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.24660277,9.790489,-0.50996494,0.37289548,0.008704186,-0.1885483,-0.61949825,9.781785,-0.32141665,-1.11,6.922,-20.776,-0.003054326,0.001771509,0.08735373,-0.046120327,8.263812,-94.08096,-3.6238065,350.8,0,0,0,0
145.336,0.1,1.38E+14,1.45E+12,36.899174,16,-76.30302,-35,0,-0.24660277,9.790489,-0.50996494,0.37289548,0.008704186,-0.1885483,-0.61949825,9.781785,-0.32141665,-1.11,6.922,-20.776,-0.003054326,-0.002474004,0.08735373,-0.046120327,8.263812,-94.08096,-3.6238065,350.8,0,0,0,0
145.436,0.09,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.5979519,10.41777,-0.01316811,0.05369109,0.6390934,0.33786342,-0.651643,9.778677,-0.3510315,-1.11,6.922,-20.776,0.01038471,-0.007727445,0.022907447,-0.056199603,9.1640835,-94.32862,-3.8125067,348,0,0,0,0
145.526,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.5979519,10.41777,-0.01316811,0.05369109,0.6390934,0.33786342,-0.651643,9.778677,-0.3510315,-1.11,6.922,-20.776,0.01038471,-0.009758572,0.022907447,-0.056199603,9.1640835,-94.32862,-3.8125067,348,0,0,0,0
145.606,0.1,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.7697359,10.094553,0.50158525,-0.08040261,0.3173952,0.8215996,-0.68933326,9.777158,-0.32001433,-0.778,6.582,-20.776,-0.016187929,-0.012461651,-0.015882496,-0.056199603,9.440237,-94.44471,-4.0329347,348,0,0,0,0
145.706,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.7697359,10.094553,0.50158525,-0.08040261,0.3173952,0.8215996,-0.68933326,9.777158,-0.32001433,-0.778,6.582,-20.776,-0.016187929,-0.013225233,-0.015882496,-0.056199603,9.440237,-94.44471,-4.0329347,348,0,0,0,0
145.786,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.931943,9.667188,-0.14664486,-0.21414763,-0.10966778,0.11458862,-0.7177954,9.776855,-0.26123348,-0.778,6.582,-20.776,-0.03940081,-0.011804971,-0.004276057,-0.049785517,9.108245,-94.46744,-4.1989975,348,0,0,0,0
145.866,0.09,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.931943,9.667188,-0.14664486,-0.21414763,-0.10966778,0.11458862,-0.7177954,9.776855,-0.26123348,-0.468,6.582,-20.776,-0.03940081,-0.010965031,-0.004276057,-0.049785517,9.108245,-94.46744,-4.1989975,348,0,0,0,0
145.956,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.6015432,9.85214,0.20231004,0.12592441,0.07446194,0.39777654,-0.7274676,9.7776785,-0.1954665,-0.468,6.582,-20.776,-0.04184427,-0.011804971,0.014660766,-0.043676864,8.161443,-94.40526,-4.255015,348,0,0,0,0
146.036,0.086,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.6015432,9.85214,0.20231004,0.12592441,0.07446194,0.39777654,-0.7274676,9.7776785,-0.1954665,-0.143,6.582,-20.776,-0.04184427,-0.013591752,0.014660766,-0.043676864,8.161443,-94.40526,-4.255015,348,0,0,0,0
146.122,0.084,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.16340427,10.512939,0.62967503,0.555171,0.73459244,0.8245529,-0.7185753,9.778347,-0.19487788,-0.143,6.582,-20.776,-0.002138028,-0.016111571,0.036651913,-0.03970624,6.953681,-94.35411,-4.202904,348,0,0,0,0
146.206,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,-0.16340427,10.512939,0.62967503,0.555171,0.73459244,0.8245529,-0.7185753,9.778347,-0.19487788,0.157,6.582,-20.776,-0.002138028,-0.019730948,0.036651913,-0.03970624,6.953681,-94.35411,-4.202904,348,0,0,0,0
146.286,0.09,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,0.18674773,9.580399,-0.19871874,0.871603,-0.19993305,0.016915515,-0.6848553,9.780332,-0.21563426,0.157,6.582,-20.776,0.007330383,-0.023228151,-0.04886922,-0.026572637,6.662304,-94.19863,-4.005526,348,0,0,0,0
146.376,0.08,1.38E+14,1.45E+12,36.89931,16,-76.303055,-35,0,0.18674773,9.580399,-0.19871874,0.871603,-0.19993305,0.016915515,-0.6848553,9.780332,-0.21563426,0.157,6.582,-20.776,0.007330383,-0.022449298,-0.04886922,-0.026572637,6.662304,-94.19863,-4.005526,348,0,0,0,0
146.456,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,0.18674773,9.580399,-0.19871874,0.871603,-0.19993305,0.016915515,-0.6848553,9.780332,-0.21563426,0.157,6.582,-20.776,0.007330383,-0.019807306,-0.04886922,-0.026572637,6.662304,-94.19863,-4.005526,346.3,0,0,0,0
146.546,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.7236475,9.544485,-0.05626374,-0.034510016,-0.23573971,0.15044062,-0.68913746,9.780225,-0.20670436,0.157,6.582,-20.776,-0.007941248,-0.017165314,-0.04795292,-0.03756821,6.6666207,-94.20715,-4.030533,346.3,0,0,0,0
146.636,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.7236475,9.544485,-0.05626374,-0.034510016,-0.23573971,0.15044062,-0.68913746,9.780225,-0.20670436,0.157,6.582,-20.776,-0.007941248,-0.011392637,-0.04795292,-0.03756821,6.6666207,-94.20715,-4.030533,346.3,0,0,0,0
146.726,0.08,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.19991584,9.368511,-0.54049104,0.47594374,-0.41254234,-0.32918,-0.6758596,9.781054,-0.21131106,0.157,6.582,-20.446,-0.008246681,-0.005619961,-0.003665192,-0.034513887,6.0740304,-94.140625,-3.9527898,346.3,0,0,0,0
146.806,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.19991584,9.368511,-0.54049104,0.47594374,-0.41254234,-0.32918,-0.6758596,9.781054,-0.21131106,-0.163,6.582,-20.446,-0.008246681,-0.004810565,-0.003665192,-0.034513887,6.0740304,-94.140625,-3.9527898,346.3,0,0,0,0
146.896,0.08,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,0.15322891,9.257779,-0.96546185,0.8204498,-0.5240154,-0.7612603,-0.6672209,9.781795,-0.20420155,-0.163,6.582,-20.446,-0.019547688,-0.004001168,0.002443461,-0.041233405,6.3672085,-94.08019,-3.902128,346.3,0,0,0,0
146.976,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,0.15322891,9.257779,-0.96546185,0.8204498,-0.5240154,-0.7612603,-0.6672209,9.781795,-0.20420155,-0.163,6.582,-20.446,-0.019547688,-0.000687224,0.002443461,-0.041233405,6.3672085,-94.08019,-3.902128,346.3,0,0,0,0
147.066,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.108337626,9.189545,-0.7110779,0.5520398,-0.59255695,-0.499435,-0.66037744,9.782102,-0.21164292,-0.163,6.582,-20.799,-0.007635816,0.00262672,-0.017715093,-0.038789943,6.9482584,-94.054924,-3.8621066,346.3,0,0,0,0
147.156,0.09,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.108337626,9.189545,-0.7110779,0.5520398,-0.59255695,-0.499435,-0.66037744,9.782102,-0.21164292,-0.163,6.582,-20.799,-0.007635816,-0.004535676,-0.017715093,-0.038789943,6.9482584,-94.054924,-3.8621066,346.3,0,0,0,0
147.246,0.08,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.7302315,10.096947,0.6895301,-0.04098481,0.315794,0.84568393,-0.6892467,9.781153,-0.15615389,-0.163,6.582,-20.799,-0.027488936,-0.011698071,-0.031154128,-0.05222898,7.407409,-94.13257,-4.030789,346.3,0,0,0,0
147.326,0.096,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,-0.7302315,10.096947,0.6895301,-0.04098481,0.315794,0.84568393,-0.6892467,9.781153,-0.15615389,-0.163,6.582,-20.799,-0.027488936,-0.018188515,-0.031154128,-0.05222898,7.407409,-94.13257,-4.030789,346.3,0,0,0,0
147.422,0.084,1.38E+14,1.45E+12,36.89945,16.25,-76.3031,-34,0,0.050876785,9.7324295,0.3345897,0.7159232,-0.050777435,0.46487218,-0.6650464,9.783207,-0.13028249,0.138,6.582,-20.799,-0.018325957,-0.013897186,0.012522738,-0.03268129,6.6768203,-93.962555,-3.8888903,346.3,0,0,0,0
147.506,0.08,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,0.050876785,9.7324295,0.3345897,0.7159232,-0.050777435,0.46487218,-0.6650464,9.783207,-0.13028249,0.138,6.582,-20.799,-0.018325957,-0.011789701,0.012522738,-0.03268129,6.6768203,-93.962555,-3.8888903,345.5,0,0,0,0
147.586,0.09,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.15442601,9.547478,0.25498247,0.47929743,-0.23822594,0.34869644,-0.63372344,9.785704,-0.09371398,0.138,6.893,-20.799,-0.02321288,-0.01159117,-0.02107485,-0.025350908,5.9271297,-93.745544,-3.7053082,345.5,0,0,0,0
147.676,0.09,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.15442601,9.547478,0.25498247,0.47929743,-0.23822594,0.34869644,-0.63372344,9.785704,-0.09371398,0.138,6.893,-20.799,-0.02321288,-0.009712759,-0.02107485,-0.025350908,5.9271297,-93.745544,-3.7053082,345.5,0,0,0,0
147.766,0.08,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.3489549,9.912594,0.599149,0.28657445,0.12695694,0.6875019,-0.63552934,9.785637,-0.088352896,0.138,6.893,-21.102,-9.16E-04,-0.009224067,-0.03573562,-0.04184427,6.0746775,-93.751495,-3.7158628,345.5,0,0,0,0
147.846,0.09,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.3489549,9.912594,0.599149,0.28657445,0.12695694,0.6875019,-0.63552934,9.785637,-0.088352896,0.138,6.893,-21.456,-9.16E-04,-0.008002336,-0.03573562,-0.04184427,6.0746775,-93.751495,-3.7158628,345.5,0,0,0,0
147.936,0.08,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,0.23463176,10.7769,0.09636662,0.8206844,0.9880638,0.17129737,-0.5860526,9.7888365,-0.07493074,-0.204,6.893,-21.766,-0.010995574,-0.00644463,-0.033292156,-0.022296581,5.8358755,-93.454,-3.4261794,345.5,0,0,0,0
148.016,0.085,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,0.23463176,10.7769,0.09636662,0.8206844,0.9880638,0.17129737,-0.5860526,9.7888365,-0.07493074,-0.514,6.893,-21.766,-0.010995574,-0.005009097,-0.033292156,-0.022296581,5.8358755,-93.454,-3.4261794,345.5,0,0,0,0
148.101,0.095,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.3878607,9.035717,0.5231331,0.21205893,-0.7524853,0.48338765,-0.5999196,9.788202,0.039745443,-0.514,6.581,-21.766,-0.06688975,-0.003527748,0.003970624,-0.04734206,6.7220774,-86.48509,-3.5072749,345.5,0,0,0,0
148.196,0.08,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,-0.3878607,9.035717,0.5231331,0.21205893,-0.7524853,0.48338765,-0.5999196,9.788202,0.039745443,-0.514,6.236,-21.766,-0.06688975,-0.003909539,0.003970624,-0.04734206,6.7220774,-86.48509,-3.5072749,345.5,0,0,0,0
148.276,0.085,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,0.41180268,7.9128366,-0.08080431,1.0778985,-1.8711095,-0.114020064,-0.66609585,9.783946,0.03321575,-0.514,6.236,-21.392,-0.009162978,-0.005482517,0.067500606,-0.08460484,7.620075,-86.100426,-3.8947155,345.5,0,0,0,0
148.361,0.105,1.38E+14,1.45E+12,36.899593,16.25,-76.30315,-33,0,0.41180268,7.9128366,-0.08080431,1.0778985,-1.8711095,-0.114020064,-0.66609585,9.783946,0.03321575,-0.514,6.236,-21.392,-0.009162978,-0.010231994,0.067500606,-0.08460484,7.620075,-86.100426,-3.8947155,345.5,0,0,0,0
