time,latitude,GPS Speed,longitude,Gyro Y,GY MA
40.176,36.89995,18,-76.30338,0.10720685,0.008399397
40.266,36.89995,18,-76.30338,0.10720685,0.001435533
40.346,36.89995,18,-76.30338,0.03604105,-0.005742133
40.446,36.89995,18,-76.30338,0.03604105,-0.00936151
40.596,36.899628,18,-76.30328,-0.040927973,-0.013775011
40.676,36.899628,18,-76.30328,-0.040927973,-0.014340061
40.761,36.899628,18,-76.30328,-0.001832596,-0.015027285
40.846,36.899628,18,-76.30328,-0.001832596,-0.017669277
40.926,36.899628,18,-76.30328,0.02565634,-0.019165897
41.016,36.899628,18,-76.30328,0.02565634,-0.022036963
41.096,36.899628,18,-76.30328,-0.042760566,-0.02434298
41.176,36.899628,18,-76.30328,-0.042760566,-0.023228151
41.276,36.899628,18,-76.30328,0.015577064,-0.022770002
41.346,36.899628,18,-76.30328,0.015577064,-0.025228734
41.436,36.899628,18,-76.30328,0.03268129,-0.028863383
41.526,36.899628,18,-76.30328,0.03268129,-0.033353242
41.606,36.899628,18,-76.30328,-0.015577064,-0.037843102
41.696,36.899628,18,-76.30328,-0.015577064,-0.039339721
41.786,36.899628,18,-76.30328,-0.032070424,-0.040836341
41.866,36.899628,18,-76.30328,-0.032070424,-0.0409127
41.952,36.899628,18,-76.30328,-0.032070424,-0.040989058
42.036,36.899628,18,-76.30328,-0.03634648,-0.043111815
42.116,36.899628,18,-76.30328,-0.03634648,-0.045020769
42.206,36.899628,18,-76.30328,-0.05222898,-0.047494773
42.286,36.899628,18,-76.30328,-0.05222898,-0.049174653
42.371,36.899628,18,-76.30328,-0.05467244,-0.048411071
42.456,36.899628,18,-76.30328,-0.05467244,-0.047525316
42.536,36.899628,18,-76.30328,-0.03176499,-0.048991393
42.626,36.899628,18,-76.30328,-0.03176499,-0.051602842
42.706,36.899628,18,-76.30328,-0.020463986,-0.053633969
42.791,36.899628,18,-76.30328,-0.020463986,-0.056230146
42.876,36.899628,18,-76.30328,-0.03359759,-0.058413989
42.956,36.899628,18,-76.30328,-0.03359759,-0.059941152
43.046,36.899628,18,-76.30328,-0.0571159,-0.062751132
43.136,36.899628,18,-76.30328,-0.0571159,-0.064385197
43.216,36.899628,18,-76.30328,-0.0571159,-0.065270951
43.306,36.899628,18,-76.30328,-0.04550946,-0.066156706
43.386,36.899628,18,-76.30328,-0.04550946,-0.067622783
43.476,36.899628,18,-76.30328,-0.03359759,-0.069088859
43.566,36.899628,18,-76.30328,-0.03359759,-0.07115053
43.656,36.899628,18,-76.30328,-0.07452556,-0.070677109
43.736,36.899628,18,-76.30328,-0.07452556,-0.06815729
43.826,36.899628,18,-76.30328,-0.08582657,-0.070203689
43.916,36.899628,18,-76.30328,-0.08582657,-0.071685037
43.996,36.899628,18,-76.30328,-0.036957346,-0.072815137
44.086,36.899628,18,-76.30328,-0.036957346,-0.076388699
44.166,36.899628,18,-76.30328,-0.08399397,-0.075900007
44.25,36.899628,18,-76.30328,-0.08399397,-0.073059483
44.336,36.899628,18,-76.30328,-0.07238753,-0.072097371
44.416,36.89917,17.25,-76.30315,-0.07238753,-0.07171558
44.51,36.899017,17.5,-76.30311,-0.06414085,-0.071104715
44.596,36.899017,17.5,-76.30311,-0.06414085,-0.070906183
44.686,36.899017,17.5,-76.30311,-0.08979719,-0.070295318
44.77,36.899017,17.5,-76.30311,-0.08979719,-0.068401636
44.856,36.899017,17.5,-76.30311,-0.074830994,-0.064018678
44.936,36.899017,17.5,-76.30311,-0.074830994,-0.06038403
45.026,36.899017,17.5,-76.30311,-0.074830994,-0.058413989
45.106,36.899017,17.5,-76.30311,-0.074830994,-0.056443949
45.186,36.899017,17.5,-76.30311,-0.074830994,-0.053374351
45.276,36.899017,17.5,-76.30311,-0.024129177,-0.050304753
45.366,36.899017,17.5,-76.30311,-0.024129177,-0.050167308
45.446,36.899017,17.5,-76.30311,-0.115453534,-0.050029864
45.536,36.89886,17.5,-76.303085,-0.115453534,-0.045326201
45.616,36.89886,17.5,-76.303085,-0.10842858,-0.03764457
45.701,36.89886,17.5,-76.303085,-0.10842858,-0.030314188
45.796,36.89886,17.5,-76.303085,-0.027183503,-0.024510968
45.876,36.89886,17.5,-76.303085,-0.027183503,-0.027763825
45.962,36.89886,17.5,-76.303085,-0.064751714,-0.031016683
46.046,36.89886,17.5,-76.303085,-0.064751714,-0.03239113
46.126,36.89886,17.5,-76.303085,-0.060170226,-0.032024611
46.216,36.89886,17.5,-76.303085,-0.060170226,-0.031887166
46.296,36.89886,17.5,-76.303085,-0.051923547,-0.029229903
46.386,36.89886,17.5,-76.303085,-0.051923547,-0.026984973
46.496,36.89871,17.5,-76.30307,-0.002138028,-0.025213463
46.586,36.89871,17.5,-76.30307,-0.002138028,-0.02593123
46.666,36.89871,17.5,-76.30307,-0.035430185,-0.027687468
46.756,36.89871,17.5,-76.30307,-0.035430185,-0.027779097
46.846,36.89871,17.5,-76.30307,-0.013439035,-0.025213463
46.926,36.89871,17.5,-76.30307,-0.013439035,-0.023747387
47.006,36.89871,17.5,-76.30307,-0.021380283,-0.024190264
47.096,36.89871,17.5,-76.30307,-0.021380283,-0.024236079
47.176,36.89871,17.5,-76.30307,-0.021380283,-0.024648413
47.262,36.89871,17.5,-76.30307,0.038179077,-0.025060747
47.346,36.89871,17.5,-76.30307,0.038179077,-0.02574797
47.471,36.89854,17.75,-76.30306,0.007635816,-0.026435194
47.556,36.89854,17.75,-76.30306,-0.092240654,-0.025732699
47.636,36.89854,17.75,-76.30306,-0.092240654,-0.02003638
47.726,36.89854,17.75,-76.30306,-0.092240654,-0.016691893
47.806,36.89854,17.75,-76.30306,-0.057421334,-0.013347406
47.891,36.89854,17.75,-76.30306,-0.057421334,-0.008063421
47.976,36.89854,17.75,-76.30306,-0.00702495,-0.002779437
48.056,36.89854,17.75,-76.30306,-0.00702495,-0.001343904
48.146,36.89854,17.75,-76.30306,-0.016493361,9.16E-05
48.226,36.89854,17.75,-76.30306,-0.016493361,0.002000584
48.316,36.89854,17.75,-76.30306,-0.03726278,0.000671952
48.436,36.898384,17.75,-76.30305,-0.03726278,0.000381791
48.516,36.898384,17.75,-76.30305,0.015882496,6.11E-05
48.606,36.898384,17.75,-76.30305,0.015882496,-0.002916882
48.696,36.898384,17.75,-76.30305,-0.022296581,-0.004688391
48.776,36.898384,17.75,-76.30305,-0.022296581,-0.004550946
48.866,36.898384,17.75,-76.30305,-0.029626964,-0.005421429
48.946,36.898384,17.75,-76.30305,-0.029626964,-0.005925393
49.032,36.898384,17.75,-76.30305,0.02443461,-0.005849035
49.116,36.898384,17.75,-76.30305,0.02443461,-0.008475755
49.196,36.898384,17.75,-76.30305,0.021685716,-0.010980303
49.286,36.898384,17.75,-76.30305,0.021685716,-0.013347406
49.366,36.898384,17.75,-76.30305,-0.025350908,-0.015470162
49.451,36.898216,18,-76.30304,-0.025350908,-0.015241088
49.536,36.898216,18,-76.30304,0.048258353,-0.015012014
49.626,36.898216,18,-76.30304,0.048258353,-0.018738292
49.711,36.898216,18,-76.30304,0.021685716,-0.02246457
49.796,36.898216,18,-76.30304,0.021685716,-0.021975877
49.876,36.898216,18,-76.30304,0.021685716,-0.020723603
49.966,36.898216,18,-76.30304,-0.043066,-0.01947133
50.046,36.898216,18,-76.30304,-0.043066,-0.008582657
50.131,36.898216,18,-76.30304,-0.043676864,0.002306016
50.216,36.898216,18,-76.30304,-0.043676864,0.009941832
50.296,36.898216,18,-76.30304,-0.019547688,0.017577648
50.386,36.898216,18,-76.30304,-0.019547688,0.019074268
50.466,36.898216,18,-76.30304,-0.03970624,0.020570888
50.546,36.898216,18,-76.30304,-0.03970624,0.023075435
50.636,36.898216,18,-76.30304,-0.028099801,0.026175576
50.726,36.898216,18,-76.30304,-0.028099801,0.028695395
50.806,36.898216,18,-76.30304,-0.02565634,0.029245174
50.896,36.898216,18,-76.30304,-0.02565634,0.02967278
50.976,36.898064,18,-76.30303,-0.02076942,0.028053987
51.066,36.898064,18,-76.30303,-0.02076942,0.026190848
51.146,36.898064,18,-76.30303,-0.02076942,0.02377793
51.226,36.898064,18,-76.30303,-0.026267206,0.021365012
51.316,36.898064,18,-76.30303,-0.026267206,0.0172264
51.431,36.8979,18,-76.303024,0.03145956,0.013087788
51.516,36.8979,18,-76.303024,0.046731193,0.008979719
51.606,36.8979,18,-76.303024,0.046731193,0.004108069
51.706,36.8979,18,-76.303024,0.17470746,-0.000763582
51.792,36.8979,18,-76.303024,0.17470746,-0.011911873
51.886,36.8979,18,-76.303024,0.10903945,-0.023060163
51.966,36.8979,18,-76.303024,0.10903945,-0.03080288
52.052,36.8979,18,-76.303024,0.01038471,-0.038545598
52.136,36.8979,18,-76.303024,0.01038471,-0.040576725
52.216,36.8979,18,-76.303024,0.01038471,-0.042607852
52.312,36.8979,18,-76.303024,0.022296581,-0.044196101
52.396,36.8979,18,-76.303024,0.022296581,-0.046379944
52.476,36.8979,18,-76.303024,-0.017104227,-0.048915035
52.566,36.8979,18,-76.303024,-0.017104227,-0.049480086
52.646,36.8979,18,-76.303024,-0.0580322,-0.050915619
52.736,36.8979,18,-76.303024,-0.0580322,-0.050304754
52.826,36.8979,18,-76.303024,-0.069027774,-0.047922379
52.906,36.8979,18,-76.303024,-0.069027774,-0.044990226
53.326,36.897736,18,-76.303,-0.10903945,-0.040210205
53.411,36.897736,18,-76.303,-0.10903945,-0.033429601
53.496,36.89757,18,-76.30297,-0.050701816,-0.029779681
53.576,36.89757,18,-76.30297,-0.050701816,-0.029046643
53.666,36.89757,18,-76.30297,-0.050701816,-0.029214631
53.736,36.89757,18,-76.30297,-0.048258353,-0.029382618
53.822,36.89757,18,-76.30297,-0.048258353,-0.029672779
53.916,36.89757,18,-76.30297,-0.045814894,-0.025060747
53.996,36.89757,18,-76.30297,-0.045814894,-0.020570887
54.082,36.89757,18,-76.30297,-0.03023783,-0.015439619
54.166,36.89757,18,-76.30297,-0.03023783,-0.011087204
54.256,36.89757,18,-76.30297,-0.021380283,-0.011071932
54.342,36.89757,18,-76.30297,-0.021380283,-0.011499538
54.446,36.89741,18,-76.30296,-0.028405234,-0.012889256
54.536,36.89741,18,-76.30296,-0.028405234,-0.013927727
54.616,36.89741,18,-76.30296,-0.045814894,-0.010873401
54.706,36.89741,18,-76.30296,-0.045814894,-0.006948592
54.786,36.89741,18,-76.30296,-0.01038471,-0.006093381
54.87,36.89741,18,-76.30296,-0.01038471,-0.007009678
54.956,36.89741,18,-76.30296,0.026572637,-0.008292495
55.036,36.89741,18,-76.30296,0.026572637,-0.01142318
55.13,36.89741,18,-76.30296,-0.03604105,-0.011362093
55.216,36.89741,18,-76.30296,-0.03604105,-0.008170322
55.296,36.89741,18,-76.30296,-0.054061573,-0.004978551
55.386,36.89741,18,-76.30296,-0.054061573,-0.001893682
55.466,36.89741,18,-76.30296,-0.054061573,0.001191188
55.546,36.89741,18,-76.30296,0.043982297,0.002871067
55.636,36.89741,18,-76.30296,0.043982297,-0.000351247
55.716,36.89741,18,-76.30296,0.05681047,-0.003222314
55.801,36.89741,18,-76.30296,0.05681047,-0.006734789
55.896,36.89741,18,-76.30296,-0.029932396,-0.010797043
55.976,36.89741,18,-76.30296,-0.029932396,-0.010522154
56.061,36.89741,18,-76.30296,-0.04917465,-0.01264491
56.146,36.89741,18,-76.30296,-0.04917465,-0.013805554
56.236,36.89741,18,-76.30296,0.03268129,-0.014660766
56.321,36.89741,18,-76.30296,0.03268129,-0.019608774
56.406,36.89741,18,-76.30296,-0.028710667,-0.025885415
56.486,36.89741,18,-76.30296,-0.028710667,-0.029092458
56.576,36.89741,18,-76.30296,-0.03604105,-0.03155119
56.656,36.89741,18,-76.30296,-0.03604105,-0.033643404
56.741,36.89741,18,-76.30296,0.027794369,-0.035552358
56.826,36.89741,18,-76.30296,0.027794369,-0.040653083
56.906,36.89741,18,-76.30296,0.027794369,-0.048090367
56.996,36.89741,18,-76.30296,0.007635816,-0.055527652
57.076,36.89741,18,-76.30296,0.007635816,-0.060704734
57.16,36.89741,18,-76.30296,-0.020463986,-0.065881817
57.246,36.89741,18,-76.30296,-0.020463986,-0.06965391
57.326,36.89741,18,-76.30296,-0.013439035,-0.072219544
57.416,36.89741,18,-76.30296,-0.013439035,-0.075136425
57.496,36.89741,18,-76.30296,-0.02443461,-0.078893247
57.576,36.89741,18,-76.30296,-0.02443461,-0.082100289
57.686,36.896935,17.25,-76.30295,-0.07238753,-0.085154615
57.776,36.896935,17.25,-76.30295,-0.07238753,-0.085811295
57.856,36.896935,17.25,-76.30295,-0.06627888,-0.081153448
57.946,36.896935,17.25,-76.30295,-0.06627888,-0.076801033
58.036,36.896935,17.25,-76.30295,-0.09285152,-0.077503528
58.116,36.896935,17.25,-76.30295,-0.09285152,-0.076877391
58.201,36.896935,17.25,-76.30295,-0.07788532,-0.071562863
58.286,36.896935,17.25,-76.30295,-0.07788532,-0.066996645
58.366,36.896935,17.25,-76.30295,-0.07422013,-0.061972278
58.466,36.896786,17,-76.30294,-0.07422013,-0.057131171
58.556,36.896786,17,-76.30294,-0.12095132,-0.052885658
58.636,36.896786,17,-76.30294,-0.12095132,-0.046303585
58.721,36.896786,17,-76.30294,-0.09590584,-0.037904187
58.806,36.896786,17,-76.30294,-0.09590584,-0.030757064
58.886,36.896786,17,-76.30294,-0.09590584,-0.026145032
58.976,36.896786,17,-76.30294,-0.071776666,-0.021532999
59.066,36.896786,17,-76.30294,-0.071776666,-0.010323622
59.146,36.896786,17,-76.30294,-0.08857546,0.000885755
59.236,36.896786,17,-76.30294,-0.08857546,0.00841467
59.316,36.896786,17,-76.30294,-0.08552113,0.015943584
59.426,36.896626,17,-76.302956,-0.08552113,0.023319781
59.506,36.896626,17,-76.302956,0.02076942,0.030451633
59.596,36.896626,17,-76.302956,0.02076942,0.032268957
59.676,36.896626,17,-76.302956,-0.08032878,0.035155295
59.766,36.896626,17,-76.302956,-0.08032878,0.043096543
59.856,36.896626,17,-76.302956,0.013439035,0.05027421
59.936,36.896626,17,-76.302956,0.013439035,0.052763485
60.021,36.896626,17,-76.302956,0.022602014,0.051053063
60.106,36.896626,17,-76.302956,0.022602014,0.048884491
60.186,36.896626,17,-76.302956,0.010690142,0.047693304
60.276,36.896626,17,-76.302956,0.010690142,0.04709771
60.356,36.896626,17,-76.302956,0.047036625,0.045280386
60.456,36.89648,16.5,-76.30297,0.047036625,0.041645738
60.541,36.89648,16.5,-76.30297,-0.003665192,0.038942659
60.626,36.89648,16.5,-76.30297,-0.003665192,0.038774671
60.716,36.89648,16.5,-76.30297,0.15241088,0.038606683
60.801,36.89648,16.5,-76.30297,0.15241088,0.031963524
60.886,36.89648,16.5,-76.30297,0.062002823,0.023472497
60.966,36.89648,16.5,-76.30297,0.062002823,0.019501873
61.056,36.89648,16.5,-76.30297,0.062002823,0.015989397
61.136,36.89648,16.5,-76.30297,0.0571159,0.012476922
61.22,36.89648,16.5,-76.30297,0.0571159,0.009208793
61.306,36.89648,16.5,-76.30297,0.07849618,0.006612616
61.386,36.89648,16.5,-76.30297,0.07849618,0.002947425
61.476,36.896336,16.5,-76.30298,0.063224554,0.000320704
61.556,36.896336,16.5,-76.30298,0.063224554,-0.001542435
61.636,36.896336,16.5,-76.30298,-0.02076942,-0.006673703
61.726,36.896336,16.5,-76.30298,-0.02076942,-0.007605273
61.816,36.896336,16.5,-76.30298,-0.001221731,-0.00655153
61.896,36.896336,16.5,-76.30298,-0.001221731,-0.006475172
61.986,36.896336,16.5,-76.30298,-0.02565634,-0.007666359
62.066,36.896336,16.5,-76.30298,-0.02565634,-0.007635816
62.152,36.896336,16.5,-76.30298,-0.00702495,-0.009529498
62.236,36.896336,16.5,-76.30298,-0.00702495,-0.012354749
62.316,36.896336,16.5,-76.30298,-0.00702495,-0.017012597
62.406,36.896336,16.5,-76.30298,0.019547688,-0.021670444
62.521,36.89619,16.25,-76.30297,-0.01740966,-0.025549439
62.606,36.89619,16.25,-76.30297,-0.01740966,-0.027580566
62.686,36.89619,16.25,-76.30297,-0.008246681,-0.030253101
62.776,36.89619,16.25,-76.30297,-0.008246681,-0.033383786
62.856,36.89619,16.25,-76.30297,-0.008246681,-0.037995818
62.936,36.89619,16.25,-76.30297,0.005192355,-0.042607851
63.026,36.89619,16.25,-76.30297,0.005192355,-0.049556444
63.106,36.89619,16.25,-76.30297,0.025961773,-0.056505037
63.192,36.89619,16.25,-76.30297,0.025961773,-0.066477412
63.276,36.89619,16.25,-76.30297,-0.03940081,-0.076449787
63.356,36.89619,16.25,-76.30297,-0.03940081,-0.086177816
63.452,36.89619,16.25,-76.30297,3.05E-04,-0.095905845
63.546,36.896046,15.5,-76.30296,3.05E-04,-0.099998642
63.636,36.896046,15.5,-76.30296,-0.025045475,-0.10409144
63.736,36.896046,15.5,-76.30296,-0.025045475,-0.101296731
63.821,36.896046,15.5,-76.30296,-0.06352998,-0.098502023
63.916,36.896046,15.5,-76.30296,-0.06352998,-0.101174558
63.996,36.896046,15.5,-76.30296,-0.1001819,-0.103847094
64.086,36.896046,15.5,-76.30296,-0.1001819,-0.104687034
64.176,36.896046,15.5,-76.30296,-0.0580322,-0.107313754
64.256,36.896046,15.5,-76.30296,-0.0580322,-0.11204796
64.346,36.896046,15.5,-76.30296,-0.07086037,-0.110917859
64.436,36.896046,15.5,-76.30296,-0.07086037,-0.10914635
64.551,36.89591,15,-76.30297,-0.10048734,-0.109069991
64.636,36.89591,15,-76.30297,-0.10048734,-0.107512284
64.706,36.89591,15,-76.30297,-0.1337795,-0.107115221
64.796,36.89591,15,-76.30297,-0.1337795,-0.10505355
64.886,36.89591,15,-76.30297,-0.17348573,-0.101693791
64.962,36.89591,15,-76.30297,-0.17348573,-0.09634872
65.046,36.89591,15,-76.30297,-0.23396139,-0.088712904
65.126,36.89591,15,-76.30297,-0.23396139,-0.078053306
65.216,36.89591,15,-76.30297,-0.08155051,-0.068768154
65.306,36.89591,15,-76.30297,-0.08155051,-0.067103546
65.386,36.89591,15,-76.30297,0.030848695,-0.065057147
65.486,36.895782,14.25,-76.30298,0.030848695,-0.068630709
65.566,36.895782,14.25,-76.30298,-0.116980694,-0.07182248
65.646,36.895782,14.25,-76.30298,-0.116980694,-0.067622782
65.736,36.895782,14.25,-76.30298,-0.116980694,-0.064293566
65.816,36.895782,14.25,-76.30298,-0.15271631,-0.06096435
65.901,36.895782,14.25,-76.30298,-0.15271631,-0.053328535
65.986,36.895782,14.25,-76.30298,-0.035430185,-0.045692719
66.066,36.895782,14.25,-76.30298,-0.035430185,-0.046807549
66.156,36.895782,14.25,-76.30298,-0.0693332,-0.047922378
66.236,36.895782,14.25,-76.30298,-0.0693332,-0.047326784
66.321,36.895782,14.25,-76.30298,-0.09254608,-0.046731191
66.436,36.89567,14,-76.30302,-0.09254608,-0.044974954
66.526,36.89567,14,-76.30302,-0.06658431,-0.0387594
66.606,36.89567,14,-76.30302,-0.06658431,-0.033841935
66.696,36.89567,14,-76.30302,-0.02076942,-0.031199943
66.786,36.89567,14,-76.30302,-0.02076942,-0.030848696
66.866,36.89567,14,-76.30302,-0.048258353,-0.034315356
66.956,36.89567,14,-76.30302,-0.048258353,-0.036407569
67.046,36.89567,14,-76.30302,-0.04062254,-0.034758233
67.126,36.89567,14,-76.30302,-0.04062254,-0.033490687
67.206,36.89567,14,-76.30302,-0.032986723,-0.031703906
67.306,36.89567,14,-76.30302,-0.032986723,-0.030298916
67.386,36.89567,14,-76.30302,-0.050396383,-0.030527991
67.476,36.895542,14.25,-76.30305,-0.050396383,-0.029886582
67.566,36.895542,14.25,-76.30305,0,-0.026267205
67.646,36.895542,14.25,-76.30305,0,-0.025167648
67.726,36.895542,14.25,-76.30305,-0.057726767,-0.025014932
67.826,36.895542,14.25,-76.30305,-0.057726767,-0.021975877
67.906,36.895542,14.25,-76.30305,-0.057421334,-0.020433442
67.986,36.895542,14.25,-76.30305,-0.057421334,-0.018906279
68.086,36.895542,14.25,-76.30305,-0.057421334,-0.016630806
68.166,36.895542,14.25,-76.30305,0.03176499,-0.014355333
68.246,36.895542,14.25,-76.30305,0.03176499,-0.016646077
68.336,36.895542,14.25,-76.30305,-0.013744468,-0.018936822
68.436,36.895412,14.5,-76.30309,-0.013744468,-0.018952094
68.516,36.895412,14.5,-76.30309,-0.09010262,-0.018646661
68.606,36.895412,14.5,-76.30309,-0.09010262,-0.014523321
68.686,36.895412,14.5,-76.30309,-0.015271631,-0.012400564
68.776,36.895412,14.5,-76.30309,-0.015271631,-0.014019357
68.856,36.895412,14.5,-76.30309,-0.004886922,-0.015317446
68.946,36.895412,14.5,-76.30309,-0.004886922,-0.01713477
69.03,36.895412,14.5,-76.30309,-0.03756821,-0.017531832
69.116,36.895412,14.5,-76.30309,-0.03756821,-0.01629483
69.196,36.895412,14.5,-76.30309,0.021991149,-0.013591752
69.29,36.895412,14.5,-76.30309,0.021991149,-0.013866641
69.376,36.895412,14.5,-76.30309,0.003054326,-0.009544769
69.456,36.895283,14.75,-76.30313,0.003054326,-0.004276057
69.546,36.895283,14.75,-76.30313,-0.02687807,-0.00308487
69.636,36.895283,14.75,-76.30313,-0.02687807,-0.000397063
69.716,36.895283,14.75,-76.30313,-0.011911872,0.002290744
69.806,36.895283,14.75,-76.30313,-0.011911872,0.000733038
69.886,36.895283,14.75,-76.30313,-0.014049901,-0.000824668
69.966,36.895283,14.75,-76.30313,-0.014049901,-0.002474005
70.056,36.895283,14.75,-76.30313,-0.014049901,-0.004123341
70.136,36.895283,14.75,-76.30313,-0.007635816,-0.001007928
70.221,36.895283,14.75,-76.30313,-0.007635816,0.00178678
70.306,36.895283,14.75,-76.30313,-0.047647487,0.005681046
70.386,36.895283,14.75,-76.30313,-0.047647487,0.011575896
70.846,36.89516,14.5,-76.30316,-0.041233405,0.01751656
70.926,36.89516,14.5,-76.30316,-0.041233405,0.023136521
71.016,36.89516,14.5,-76.30316,-0.01282817,0.032895093
71.106,36.89516,14.5,-76.30316,-0.01282817,0.041233403
71.186,36.89516,14.5,-76.30316,0.016493361,0.050152036
71.266,36.89516,14.5,-76.30316,0.016493361,0.057604592
71.356,36.89516,14.5,-76.30316,0.10842858,0.060842178
71.426,36.89516,14.5,-76.30316,0.10842858,0.059483003
71.516,36.895035,14.25,-76.3032,0.02687807,0.055833083
71.606,36.895035,14.25,-76.3032,0.02687807,0.056260689
71.686,36.895035,14.25,-76.3032,0.02687807,0.056688295
71.782,36.895035,14.25,-76.3032,-0.043066,0.056092701
71.866,36.895035,14.25,-76.3032,-0.043066,0.058994311
71.946,36.895035,14.25,-76.3032,-0.047036625,0.059330287
72.036,36.895035,14.25,-76.3032,-0.047036625,0.059864794
72.116,36.895035,14.25,-76.3032,0.048258353,0.05879578
72.201,36.895035,14.25,-76.3032,0.048258353,0.052962017
72.286,36.895035,14.25,-76.3032,0.070249505,0.045753807
72.366,36.895035,14.25,-76.3032,0.070249505,0.03744604
72.456,36.894917,13.75,-76.30323,0.0711658,0.029123001
72.546,36.894917,13.75,-76.30323,0.0711658,0.020754147
